,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
112,南京江行联加智能科技有限公司,江行智能,50-150人,A轮,宝安区,python后端开发工程师,3-5年,本科,15k-20k,大牛技术团队、一线风投加持、期权激励,智能硬件,开发|测试|运维类,"交通补助,弹性工作,五险一金,股票期权",后端开发,深圳
113,杭州美登科技股份有限公司,美登科技,15-50人,不需要融资,拱墅区,python研发工程师,1-3年,本科,15k-30k,"弹性工作,技术大神带,午餐补助,年度旅游","电商,企业服务",开发|测试|运维类,"年度旅游,弹性工作,丰厚年终奖,技术大咖云集",后端开发,杭州
114,腾讯科技（深圳）有限公司,腾讯,2000人以上,上市公司,雁塔区,西安子公司- Python 后台开发工程师,3-5年,本科,20k-30k,腾讯云、福利好、技术氛围好,"游戏,社交媒体,音频｜视频媒体",开发|测试|运维类,"免费班车,成长空间,年度旅游,岗位晋升",后端开发,西安
115,深圳市明源云科技有限公司,明源云,2000人以上,上市公司,南山区,后端开发（python）,3-5年,本科,12k-24k,高端技术、敏捷开发、扁平管理、牛人多,人工智能服务,开发|测试|运维类,"高额六险一金,年底双薪,绩效奖金,N项经费",后端开发,深圳
116,深圳市明源云科技有限公司,明源云,2000人以上,上市公司,南山区,Python敏捷开发leader,5-10年,本科,20k-40k,产品打磨、扁平管理、极客精神、福利赞,人工智能服务,开发|测试|运维类,"高额六险一金,年底双薪,绩效奖金,N项经费",高端技术职位,深圳
117,达而观信息科技（上海）有限公司,达观数据,150-500人,B轮,海淀区,高级python开发工程师,5-10年,本科,18k-30k,六险一金 年假多多 AI项目 股票期权,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"AI人工智能,NLP,技术领先,市场口碑佳",后端开发,北京
118,北京四合天地科技有限公司,四合天地,50-150人,不需要融资,海淀区,python人工智能讲师,1-3年,本科,15k-25k,发展空间大,"人工智能服务,物联网",开发|测试|运维类,,后端开发,北京
119,成都青觉科技有限公司,青觉科技,少于15人,不需要融资,高新区,高级Python开发工程师,3-5年,本科,10k-20k,高竞争高收入。双休无加班，办公环境好氛围好。,"科技金融,IT技术服务｜咨询",开发|测试|运维类,,后端开发,成都
120,杭州启博科技有限公司,启博软件,150-500人,A轮,余杭区,运维开发工程师（python技术栈）,1-3年,大专,9k-15k,前景好，发展空间大,软件服务｜咨询,开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",运维,杭州
121,慧科讯业（北京）网络科技有限公司,慧科讯业,500-2000人,未融资,南山区,python爬虫工程师,3-5年,本科,15k-25k,全球最大的中文媒体信息集成与资讯服务商,内容资讯,开发|测试|运维类,"技能培训,节日礼物,年底双薪,带薪年假",数据开发,深圳
122,上海思贤信息技术有限公司,思贤科技,50-150人,B轮,徐汇区,Python高级工程师,5-10年,本科,16k-30k,薪资高；发展前景好；人工智能大数据行业,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,管理规范",后端开发,上海
123,我查查信息技术（上海）有限公司,我查查,150-500人,不需要融资,浦东新区,python爬虫工程师,3-5年,本科,15k-25k,年轻 创新 氛围好,物联网,开发|测试|运维类,"技能培训,年底双薪,绩效奖金,岗位晋升",后端开发,上海
124,中国民航信息网络股份有限公司重庆分公司,中国民航信息网络股份有限公司重庆分公司,500-2000人,上市公司,渝北区,python软件开发工程师,1年以下,本科,6k-8k,五险二金、带薪年假、工会福利、教育培训,生活服务,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,通讯津贴",后端开发,重庆
125,南京贝湾信息科技有限公司,扇贝,150-500人,B轮,玄武区,Python答疑老师,不限,不限,5k-9k,"福利好,团队棒,个人成长快","在线教育,工具类产品,内容社区",开发|测试|运维类,"节日礼物,带薪年假,扁平管理,定期体检",后端开发,南京
126,达而观信息科技（上海）有限公司,达观数据,150-500人,B轮,浦东新区,python实施工程师,1-3年,本科,8k-14k,六险一金 股权激励 项目红包 团队建设,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"AI人工智能,NLP,技术领先,市场口碑佳",后端开发,上海
127,成都萌想科技有限责任公司,萌想科技,150-500人,B轮,高新区,python后端开发工程师,1-3年,本科,10k-15k,五险一金、平台大、大牛、周末双休、年终奖,工具类产品,开发|测试|运维类,"美女多,技能培训,扁平管理,领导好",后端开发,成都
128,深圳市街角电子商务有限公司,AKULAKU,500-2000人,D轮及以上,南山区,python系统架构师/高级后台开发,5-10年,本科,30k-40k,东南亚独角兽，绩效激励,科技金融,开发|测试|运维类,"高速发展,扁平管理,弹性工作,带薪年假",后端开发,深圳
129,上海思贤信息技术有限公司,思贤科技,50-150人,B轮,徐汇区,python初级开发工程师,1-3年,大专,8k-12k,五险一金 年终奖金 交通补贴 年度旅游,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,管理规范",后端开发,上海
130,北京众标智能科技有限公司上海分公司,众标智能科技,50-150人,不需要融资,普陀区,python后台开发工程师,3-5年,本科,22k-30k,"靠谱团队,大数据,待遇优厚","软件服务｜咨询,数据服务｜咨询",开发|测试|运维类,"股票期权,带薪年假,年度旅游,五险一金",后端开发,上海
131,上海心莲信息科技有限公司,大亲家,15-50人,A轮,闵行区,Python 技术经理,3-5年,本科,18k-36k,花园办公；年轻团队；房租便宜；免费零食,社交平台,开发|测试|运维类,"帅哥多,美女多,弹性工作,扁平管理",后端开发,上海
132,上海庆科信息技术有限公司,庆科信息,150-500人,B轮,普陀区,Python 开发程师,3-5年,本科,15k-25k,"职位空间大,行业前景好",软件服务｜咨询,开发|测试|运维类,"互联网风口,物联网、高新,Wi-Fi,午餐补助",后端开发,上海
133,深圳市街角电子商务有限公司,AKULAKU,500-2000人,D轮及以上,南山区,python后台开发工程师（特征开发）(J10797),3-5年,本科,20k-30k,东南亚独角兽 绩效激励,科技金融,开发|测试|运维类,"高速发展,扁平管理,弹性工作,带薪年假",后端开发,深圳
134,武汉小果科技有限公司,森果,50-150人,天使轮,东湖新技术开发区,python后端,3-5年,本科,9k-15k,技术大牛，项目奖金，自主研发，提供mac,IT技术服务｜咨询,开发|测试|运维类,"股票期权,弹性工作,节日礼物,领导好",后端开发,武汉
135,上海沃点网络科技有限公司,沃点网络,150-500人,B轮,浦东新区,Python自动化测试工程师,3-5年,本科,10k-18k,发展前景良好、上班氛围轻松愉悦、五险一金,"IT技术服务｜咨询,网络通信",开发|测试|运维类,"年底双薪,交通补助,午餐补助,带薪年假",测试,上海
136,北京云杉智达科技有限公司,云杉智达科技,15-50人,不需要融资,朝阳区,高级 Python 研发工程师/方向负责人,3-5年,本科,20k-35k,房补、午餐、每月团建经费、零食水果、年假,"IT技术服务｜咨询,营销服务｜咨询",开发|测试|运维类,"绩效奖金,扁平管理,岗位晋升,五险一金",后端开发,北京
137,北京派盾信安科技有限公司,派盾信安,15-50人,天使轮,海淀区,python后台开发工程师,3-5年,本科,20k-40k,带薪年期、节日生日福利、零食下午茶，前景广阔,"信息安全,区块链",开发|测试|运维类,,后端开发,北京
138,北京筑龙信息技术有限责任公司,北京筑龙信息技术有限责任公司,500-2000人,D轮及以上,小店区,python开发工程师-太原,1-3年,本科,8k-10k,领导nice，团队氛围好,软件服务｜咨询,开发|测试|运维类,"节日礼物,年度调薪,年度旅游,岗位晋升",数据开发,太原
139,蓝盾信息安全技术股份有限公司,蓝盾信息安全技术股份有限公司,500-2000人,上市公司,天河区,python工程师,1-3年,本科,13k-25k,五险一金 带薪年假 补充医疗保险 体检,信息安全,开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",后端开发,广州
140,和骏出行（杭州）科技有限公司,和骏出行,50-150人,天使轮,江岸区,python开发工程师,3-5年,本科,15k-30k,五险一金 ；午餐补贴,移动互联网,开发|测试|运维类,,后端开发,武汉
141,杭州悠潭科技有限公司,悠潭科技,少于15人,天使轮,海淀区,Python算法工程师,5-10年,本科,20k-40k,探索前沿科技,游戏 数据服务,开发|测试|运维类,,人工智能,北京
142,深圳市有鱼智能科技有限公司,有鱼智能科技,150-500人,上市公司,朝阳区,Python实习,在校/应届,硕士,5k-7k,"上市集团,香港券商,环境好，牛人多",科技金融,开发|测试|运维类,"节日礼物,股票期权,带薪年假,绩效奖金",后端开发,北京
143,北京深尚科技有限公司,深尚科技,15-50人,天使轮,海淀区,Python开发校招,在校/应届,本科,10k-16k,餐补，健身，水果零食，氛围好,"企业服务,人工智能",开发|测试|运维类,"股票期权,午餐补助,专项奖金,弹性工作",后端开发,北京
144,上海众言网络科技有限公司,问卷网@众言科技,150-500人,C轮,徐汇区,python开发工程师,1-3年,本科,12k-18k,有趣的伙伴 发展空间,工具类产品,开发|测试|运维类,"技能培训,节日礼物,年底双薪,绩效奖金",后端开发,上海
145,上海众言网络科技有限公司,问卷网@众言科技,150-500人,C轮,徐汇区,python开发,3-5年,本科,15k-30k,五险一金、绩效奖金、周末双休、年度体检,工具类产品,开发|测试|运维类,"技能培训,节日礼物,年底双薪,绩效奖金",后端开发,上海
146,北京千橡网景科技发展有限公司,人人公司,2000人以上,上市公司,朝阳区,Python实习生,在校/应届,本科,3k-4k,团队氛围好，出海团队,"软件服务｜咨询,汽车交易平台",开发|测试|运维类,"五险一金,通讯津贴,带薪年假,绩效奖金",后端开发,北京
147,北京果壳互动科技传媒有限公司,果壳,150-500人,C轮,朝阳区,中级Python开发工程师,3-5年,本科,14k-20k,多元业务 ；团队融洽；快速成长；七险一金；,"短视频,新零售",开发|测试|运维类,"技能培训,年度旅游,岗位晋升,家庭式三餐",后端开发,北京
148,南京贝湾信息科技有限公司,扇贝,150-500人,B轮,玄武区,Python答疑老师实习生（可远程实习）,在校/应届,本科,4k-6k,"团队棒,个人成长快","在线教育,工具类产品,内容社区",开发|测试|运维类,"节日礼物,带薪年假,扁平管理,定期体检",后端开发,南京
149,北京云杉智达科技有限公司,云杉智达科技,15-50人,不需要融资,朝阳区,Python后端开发,1-3年,本科,10k-15k,带薪休假、午餐等福利、五险一金、晋升空间,"IT技术服务｜咨询,营销服务｜咨询",开发|测试|运维类,"绩效奖金,扁平管理,岗位晋升,五险一金",后端开发,北京
150,北京云杉智达科技有限公司,云杉智达科技,15-50人,不需要融资,朝阳区,技术总监（Python）,3-5年,本科,20k-40k,五险一金、午餐等福利、晋升空间、绩效奖金,"IT技术服务｜咨询,营销服务｜咨询",开发|测试|运维类,"绩效奖金,扁平管理,岗位晋升,五险一金",高端技术职位,北京
151,风变科技（深圳）有限公司,风变科技（深圳）有限公司,500-2000人,B轮,南山区,Python讲师,不限,本科,8k-15k,发展前景,在线教育,教育|培训,"专项奖金,带薪年假,定期体检,六险一金",教师,深圳
152,武汉小果科技有限公司,森果,50-150人,天使轮,洪山区,Android研发(往python后端培养),不限,本科,8k-14k,技术大牛，项目奖金，自主研发，提供mac,IT技术服务｜咨询,开发|测试|运维类,"股票期权,弹性工作,节日礼物,领导好",移动前端开发,武汉
153,西安智园软件开发管理有限公司,Wisdom Garden,50-150人,A轮,高新技术产业开发区,Python高级工程师,5-10年,不限,15k-30k,弹性扁平 福利棒 大牛同你一起飞,软件服务｜咨询,开发|测试|运维类,"敏捷开发,Mac高配,六险一金,扁平化管理",后端开发,西安
154,北京视野金融信息服务有限公司,视野金融,50-150人,A轮,海淀区,Python开发工程师---0201,1-3年,本科,12k-20k,五险一金 定期团建,科技金融,开发|测试|运维类,"股票期权,绩效奖金,岗位晋升,扁平管理",后端开发,北京
155,OPPO广东移动通信有限公司,OPPO,2000人以上,不需要融资,南山区,后端开发工程师（Python、Go方向）9788,3-5年,本科,20k-40k,大平台、带薪年假、班车接送、发展空间大,智能硬件,开发|测试|运维类,"丰厚年终,扁平管理,追求极致,本分",后端开发,深圳
156,北京视野金融信息服务有限公司,视野金融,50-150人,A轮,海淀区,Python数据处理开发工程师-0301,1-3年,本科,12k-20k,五险一金 定期团建,科技金融,开发|测试|运维类,"股票期权,绩效奖金,岗位晋升,扁平管理",数据开发,北京
157,广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,番禺区,Python开发工程师（技术方向）,1-3年,本科,11k-18k,超豪华分布式计算集群 年底15/17薪 氛围活跃,科技金融,开发|测试|运维类,"绩效奖金,年度旅游,扁平管理,技能培训",后端开发,广州
158,广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,番禺区,Python数据开发（爬虫方向）,1-3年,本科,10k-20k,超豪华分布式计算集群 年底15/17薪 氛围活跃,科技金融,开发|测试|运维类,"绩效奖金,年度旅游,扁平管理,技能培训",数据开发,广州
159,北京音娱时光科技有限公司,音娱时光,50-150人,B轮,海淀区,Python工程师,1-3年,本科,20k-30k,双榜****；工程师文化；自由开放,MCN｜直播平台,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,免费健身",后端开发,北京
160,深圳市前海尚云技术有限公司,尚云技术,15-50人,未融资,南山区,python后端开发工程师,3-5年,本科,16k-25k,工作氛围好，发展前景大，福利待遇好,科技金融,开发|测试|运维类,,后端开发,深圳
161,深圳市前海尚云技术有限公司,尚云技术,15-50人,未融资,南山区,python后端开发工程师,1-3年,本科,11k-18k,个人成长快，福利待遇好，发展空间大,科技金融,开发|测试|运维类,,后端开发,深圳
162,深圳市前海房极客网络科技有限公司,房极客,150-500人,B轮,南山区,Python高级工程师,3-5年,本科,13k-25k,高配团队；发展机会；期权激励；扁平管理,"居住服务,工具类产品",开发|测试|运维类,"高成长性,弹性工作,股票期权,零食自取",后端开发,深圳
163,深圳市前海房极客网络科技有限公司,房极客,150-500人,B轮,南山区,python爬虫及数据开发工程师,3-5年,本科,13k-25k,"房地产领域,数据挖掘","居住服务,工具类产品",开发|测试|运维类,"高成长性,弹性工作,股票期权,零食自取",数据开发,深圳
164,北京缔联科技有限公司,缔联科技,50-150人,B轮,海淀区,Python Web开发工程师,3-5年,本科,15k-25k,跟技术大牛一起遨游，下午茶零食,软件服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,年度旅游,岗位晋升",后端开发,北京
165,北京音悦荚科技有限责任公司,音悦荚,50-150人,A轮,昌平区,Python技术经理,3-5年,大专,30k-50k,"玩音乐,期权,弹性工作,晋升空间大",在线教育,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,全额五险一金",后端开发,北京
166,北京缔联科技有限公司,缔联科技,50-150人,B轮,海淀区,Python开发工程师（web端开发经验）,3-5年,本科,15k-25k,财税领域，公司自有产品，下午茶零食,软件服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,年度旅游,岗位晋升",后端开发,北京
167,北京逍遥志科技有限公司,逍遥志科技,50-150人,A轮,朝阳区,Python研发工程师,3-5年,本科,25k-50k,牛人多，氛围好，发展快,区块链,开发|测试|运维类,"定期体检,股票期权,弹性工作,领导好",后端开发,北京
168,深圳十方融海科技有限公司,十方融海集团,500-2000人,A轮,南山区,python后端开发工程师,3-5年,本科,10k-20k,互联网环境 年轻团队 绩效奖金,在线教育,开发|测试|运维类,"美女多,弹性工作,扁平管理,午餐补助",后端开发,深圳
169,广东盛迪嘉电子商务股份有限公司,盛迪嘉支付,500-2000人,不需要融资,南山区,python开发工程师,3-5年,本科,15k-25k,团队氛围好 发展潜力大,科技金融,开发|测试|运维类,"年底双薪,带薪年假,绩效奖金,交通补助",运维,深圳
170,北京红棉小冰科技有限公司,小冰,50-150人,A轮,海淀区,python开发工程师,不限,本科,15k-25k,AI研发团队，发展前景广阔,人工智能服务,开发|测试|运维类,,后端开发,北京
171,深圳市睿服科技有限公司,金证睿服,2000人以上,上市公司,福田区,python开发工程师,1-3年,本科,11k-16k,周末双休 五险一金 餐补交通补 绩效奖,软件服务｜咨询,开发|测试|运维类,,后端开发,深圳
172,耘智信息科技（上海）有限公司,Seedlink,15-50人,A轮,静安区,python工程师,5-10年,本科,20k-30k,跨国团队,"移动互联网,企业服务",开发|测试|运维类,"股票期权,扁平管理,年终分红,五险一金",后端开发,上海
173,上海茗日智能科技有限公司,MRS,15-50人,A轮,黄浦区,Python后端开发工程师（应用开发方向）,1-3年,本科,15k-30k,人工智能、前沿科技、技术大牛、五险一金,人工智能服务,开发|测试|运维类,"人工智能,影响行业,技能培训,岗位晋升",后端开发,上海
174,上海茗日智能科技有限公司,MRS,15-50人,A轮,黄浦区,Python后端开发工程师（平台研发方向）,1-3年,本科,18k-36k,人工智能、前沿科技、技术大牛、交通便利,人工智能服务,开发|测试|运维类,"人工智能,影响行业,技能培训,岗位晋升",后端开发,上海
175,威讯柏睿数据科技（北京）有限公司,柏睿数据,50-150人,C轮,海珠区,python开发工程师（应届亦可）,不限,本科,10k-20k,大数据 多绩效,数据服务｜咨询,开发|测试|运维类,"股票期权,专项奖金,带薪年假,弹性工作",后端开发,广州
176,深圳点猫科技有限公司,编程猫,2000人以上,D轮及以上,南山区,课程设计（幼儿/图形化编程/python/数学/艺术）,1-3年,本科,8k-15k,行业独角兽，团队年轻有趣，撸猫猫,在线教育,教育|培训,"扁平管理,年终分红,带薪年假,绩效奖金",培训,深圳
177,深圳市一面网络技术有限公司,一面数据,50-150人,不需要融资,南山区,Python 工程师（产品研发）,1-3年,本科,10k-20k,大数据人工智能；名校系大牛；技术氛围浓,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"海归精英团队,年度旅游,定期体检,年终分红",后端开发,深圳
178,武汉夜莺科技有限公司,夜莺科技,150-500人,A轮,东湖新技术开发区,python后端工程师,1-3年,不限,15k-25k,大牛多 涨薪快 下午茶 5A写字楼 扁平化管理,企业服务,开发|测试|运维类,"专项奖金,扁平管理,岗位晋升,节日礼物",后端开发,武汉
179,杭州艾耕科技有限公司,艾耕科技,150-500人,A轮,西湖区,Python后端研发工程师,3-5年,本科,15k-30k,AI未来 技术大牛,人工智能服务,开发|测试|运维类,"股票期权,扁平管理,发展前景好,工程师文化",后端开发,杭州
180,杭州艾耕科技有限公司,艾耕科技,150-500人,A轮,西湖区,python后端开发（P6-P7）,3-5年,本科,25k-45k,AI未来 技术大牛,人工智能服务,开发|测试|运维类,"股票期权,扁平管理,发展前景好,工程师文化",后端开发,杭州
181,郑州创恒实业有限公司,郑州创恒实业有限公司,150-500人,未融资,金水区,高级Python开发工程师,1-3年,本科,7k-10k,高级,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",后端开发,郑州
182,深圳市一面网络技术有限公司,一面数据,50-150人,不需要融资,南山区,Python爬虫工程师,不限,本科,20k-30k,大数据人工智能；清华系大牛；技术氛围浓,"数据服务｜咨询,人工智能服务",开发|测试|运维类,"海归精英团队,年度旅游,定期体检,年终分红",后端开发,深圳
183,标贝（北京）科技有限公司,标贝科技,150-500人,A轮,海淀区,Python研发工程师(标注平台),3-5年,本科,15k-25k,晋升空间 行业优势,"人工智能服务,数据服务｜咨询",开发|测试|运维类,,后端开发,北京
184,上海品览数据科技有限公司,品览Pinlan,50-150人,A轮,浦东新区,Python后端开发,1-3年,本科,13k-18k,"精英团队,AI+,发展前景,曝光度","人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"股票期权,定期体检,交通补助,午餐补助",后端开发,上海
185,四川精容数安科技有限公司,精容数安,50-150人,未融资,昌平区,后端开发工程师（Python）,1-3年,本科,15k-25k,行业发展前景、双通道晋升、稳定加薪、氛围轻松,"信息安全,数据服务",开发|测试|运维类,"通讯津贴,带薪年假,绩效奖金,节日礼物",后端开发,北京
186,北京能量盒科技有限公司上海分公司,Fun Plus,500-2000人,B轮,朝阳区,python数据开发工程师,1-3年,本科,15k-25k,福利待遇、扁平管理，无打卡制，加班补助,游戏,开发|测试|运维类,,数据开发,北京
187,蓝诺微银（北京）信息技术有限公司,蓝诺微银,150-500人,不需要融资,东城区,Python开发工程师0582,3-5年,本科,20k-35k,"免费餐饮,免费健身,弹性工作",科技金融,开发|测试|运维类,"技能培训,节日礼物,年底双薪,带薪年假",后端开发,北京
188,北京智通云联科技有限公司,智通云联,150-500人,未融资,朝阳区,python开发工程师,3-5年,本科,16k-30k,人工智能,"人工智能,软件开发",开发|测试|运维类,,后端开发,北京
189,北京干燥文化传媒有限公司,回形针Paperclip,15-50人,A轮,朝阳区,后端开发工程师（Python）,3-5年,不限,15k-25k,五险一金、年假、午餐、房补、弹性工作,短视频,开发|测试|运维类,"弹性工作,扁平管理,岗位晋升,五险一金",后端开发,北京
190,北京兰亭高创科技有限公司,ezbuy,500-2000人,上市公司,高新区,python爬虫工程师,3-5年,本科,15k-25k,平台稳定 团队成熟 领导好 做五休二,电商平台,开发|测试|运维类,"技术前沿,股票期权,外企,公司稳定",后端开发,成都
191,上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,朝阳区,Python 后端开发（北京）,1-3年,本科,20k-40k,发展前景优，工作氛围轻松,音频｜视频媒体,开发|测试|运维类,"明星直播,男女1:1,带薪年假,扁平管理",后端开发,北京
192,北京悠扬互动科技有限公司,悠扬互动,50-150人,天使轮,朝阳区,高级python开发工程师,3-5年,本科,25k-30k,入职六险一金+技术大牛+境外游+nice环境,"游戏,内容资讯,工具类产品",开发|测试|运维类,"节日礼物,扁平管理,管理规范,帅哥多",后端开发,北京
193,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,南山区,python后台开发工程师,1-3年,本科,13k-15k,免费班车，免费早餐，夜宵卷，加班费,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",后端开发,深圳
194,达而观信息科技（上海）有限公司,达观数据,150-500人,B轮,武侯区,高级Python开发工程师,3-5年,本科,13k-20k,技术强 发展空间大 人工智能 薪资福利优,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"AI人工智能,NLP,技术领先,市场口碑佳",后端开发,成都
195,上海纳纳科技有限公司,纳纳科技,50-150人,不需要融资,虹口区,python后端开发工程师,3-5年,本科,15k-20k,平台好 业务稳 福利多 成长快 氛围佳,软件服务｜咨询,开发|测试|运维类,"年底双薪,专项奖金,交通补助,定期体检",后端开发,上海
196,上海纳纳科技有限公司,纳纳科技,50-150人,不需要融资,虹口区,python爬虫工程师,1-3年,本科,10k-15k,平台好 业务稳 福利多 成长快 氛围佳,软件服务｜咨询,开发|测试|运维类,"年底双薪,专项奖金,交通补助,定期体检",后端开发,上海
197,深圳爱数云科技有限公司,O2OMind,15-50人,未融资,南山区,python爬虫工程师,不限,本科,10k-15k,扁平管理，氛围open，弹性工作，发展空间大,数据服务｜咨询,开发|测试|运维类,"股票期权,专项奖金,年底双薪,带薪年假",后端开发,深圳
198,深圳数池科技有限公司,数池科技,15-50人,天使轮,南山区,python爬虫工程师,3-5年,本科,15k-20k,谷歌、雅虎、百度、腾讯技术大牛 注重代码质量,营销服务｜咨询,开发|测试|运维类,"扁平管理,领导好,网红营销,新媒体营销",后端开发,深圳
199,乐元素科技（北京）股份有限公司,乐元素游戏,500-2000人,不需要融资,海淀区,后端开发工程师（Java/Go/Python）,不限,本科,20k-35k,发展前景大 技术实力强,游戏,开发|测试|运维类,"技能培训,领导好,节日礼物",后端开发,北京
200,北京旷视科技有限公司,旷视MEGVII,500-2000人,D轮及以上,海淀区,python开发工程师,3-5年,本科,25k-50k,核心产品，大牛团队,"人工智能服务,物联网",开发|测试|运维类,"科技大牛公司,自助三餐,年终多薪,超长带薪假期",后端开发,北京
201,北京码上赢网络科技有限公司,马上赢,50-150人,A轮,朝阳区,Python数据开发工程师,3-5年,本科,20k-35k,阿里大牛、零售大数据,数据服务｜咨询,开发|测试|运维类,"弹性工作,五险一金,阿里系,牛人多",后端开发,北京
202,腾讯科技（深圳）有限公司,腾讯,2000人以上,上市公司,南山区,监控系统开发工程师-Python&amp;Go,3-5年,本科,16k-30k,发展前景,"游戏,社交媒体,音频｜视频媒体",开发|测试|运维类,"免费班车,成长空间,年度旅游,岗位晋升",后端开发,深圳
203,北京吧咔科技有限公司,News in palm,50-150人,C轮,海淀区,Python研发工程师,1-3年,本科,15k-30k,五险一金 不打卡 午餐补贴 零食供应,内容资讯,开发|测试|运维类,,后端开发,北京
204,软通动力信息技术（集团）有限公司,软通,2000人以上,不需要融资,东湖新技术开发区,Python开发/测试,不限,本科,10k-20k,五险一金 带薪年假 周末双休,IT技术服务｜咨询,开发|测试|运维类,,后端开发,武汉
205,深圳永安在线科技有限公司,永安在线,150-500人,A轮,南山区,Python 中级开发工程师,1-3年,本科,12k-18k,大牛多，导师一对一,信息安全,开发|测试|运维类,"股票期权,绩效奖金,扁平管理,福利待遇丰厚",后端开发,深圳
206,广东快乐种子科技有限公司,快乐种子,2000人以上,B轮,徐汇区,python运维开发工程师,3-5年,大专,12k-22k,发展前景好,在线教育,开发|测试|运维类,"专项奖金,股票期权,绩效奖金,带薪年假",运维,上海
207,杭州沃朴物联科技有限公司,沃朴物联,50-150人,A轮,余杭区,后端Python开发工程师,3-5年,本科,15k-20k,"五险一金,旅游,休检,商业保险",移动互联网,开发|测试|运维类,"股票期权,扁平管理,技能培训,弹性工作",后端开发,杭州
208,三门峡崤云安全服务有限公司,崤云安全,50-150人,不需要融资,高新区,高级python开发工程师,3-5年,大专,10k-14k,六险一金、提供食宿、年底双薪,信息安全,开发|测试|运维类,"国企,五险一金,扁平管理,领导好",后端开发,郑州
209,北京云杉智达科技有限公司,云杉智达科技,15-50人,不需要融资,朝阳区,高级python研发工程师,3-5年,本科,15k-20k,五险一金、午餐等福利、晋升空间、绩效奖金,"IT技术服务｜咨询,营销服务｜咨询",开发|测试|运维类,"绩效奖金,扁平管理,岗位晋升,五险一金",后端开发,北京
210,达而观信息科技（上海）有限公司,达观数据,150-500人,B轮,浦东新区,高级python,3-5年,本科,18k-35k,技术强 发展空间大 人工智能 薪资福利优,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"AI人工智能,NLP,技术领先,市场口碑佳",后端开发,上海
211,上海纳纳科技有限公司,纳纳科技,50-150人,不需要融资,虹口区,高级python开发,3-5年,本科,20k-26k,平台好 业务稳 氛围好 福利多,软件服务｜咨询,开发|测试|运维类,"年底双薪,专项奖金,交通补助,定期体检",后端开发,上海
212,上海纳纳科技有限公司,纳纳科技,50-150人,不需要融资,虹口区,后端开发（python）,3-5年,本科,25k-35k,平台好 业务稳 氛围佳 福利多,软件服务｜咨询,开发|测试|运维类,"年底双薪,专项奖金,交通补助,定期体检",后端开发,上海
213,三门峡崤云安全服务有限公司,崤云安全,50-150人,不需要融资,高新技术产业开发区,高级python开发工程师,3-5年,不限,10k-14k,六险一金、提供食宿、年底双薪,信息安全,开发|测试|运维类,"国企,五险一金,扁平管理,领导好",后端开发,西安
214,深圳永安在线科技有限公司,永安在线,150-500人,A轮,南山区,Python 开发工程师,1-3年,本科,12k-18k,大牛多 空间大 坚持双休,信息安全,开发|测试|运维类,"股票期权,绩效奖金,扁平管理,福利待遇丰厚",后端开发,深圳
215,食亨（上海）科技服务有限公司,食亨,500-2000人,B轮,虹口区,python/go 开发工程师 (MJ000757),3-5年,本科,15k-30k,技术氛围 绩效奖金 小独角兽公司,营销服务｜咨询,开发|测试|运维类,"绩效奖金,专项奖金,节日礼物,领导好",后端开发,上海
216,广州酷狗计算机科技有限公司,酷狗音乐,500-2000人,上市公司,天河区,JR8965-PTBU-后端开发工程师（python),3-5年,本科,15k-30k,发展空间大、年终奖、周末双休、免费咖啡,"音频｜视频媒体,短视频",公务员|其他,"技能培训,节日礼物,年底双薪,带薪年假",其他,广州
217,北京新意互动数字技术有限公司,新意互动,500-2000人,上市公司,海淀区,高级Python开发工程师,3-5年,本科,18k-36k,五险一金，双休，不加班,营销服务｜咨询,开发|测试|运维类,"年终分红,绩效奖金,五险一金,交通补助",后端开发,北京
