,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
46,泰康保险集团股份有限公司,泰康保险集团,2000人以上,不需要融资,昌平区,系统运维工程师,3-5年,本科,15k-30k,世界五百强，七险二金，7.5H弹性工作,金融业,开发|测试|运维类,"交通补助,午餐补助,带薪年假,定期体检",运维,北京
47,深圳嘉悦美业有限公司,嘉悦国际,150-500人,未融资,龙华新区,运维工程师,1-3年,大专,10k-15k,五险一金 绩效奖金 年度旅游 年终奖,"消费生活,移动互联网",开发|测试|运维类,"绩效奖金,年终分红,带薪年假,年度旅游",运维,深圳
48,沃通电子认证服务有限公司,沃通电子认证服务有限公司,50-150人,B轮,南山区,运维工程师,3-5年,本科,8k-15k,双休 年底0-3薪 绩效奖 餐补 水果糕点,"IT技术服务｜咨询,信息安全",开发|测试|运维类,"绩效奖金,专项奖金,年底双薪,五险一金",运维,深圳
49,柏美迪康环境科技（上海）股份有限公司,柏美迪康上海,150-500人,上市公司,迁安市,系统运维工程师,1-3年,大专,8k-12k,IT团队协作佳 出国旅游,能源｜矿产｜环保,开发|测试|运维类,"专精特新企业,大数据云计算,五险一金,年终奖金",运维,唐山
50,成都超有爱科技有限公司,百词斩,150-500人,D轮及以上,高新区,网络运维工程师（劳务派遣）,不限,大专,5k-8k,个人成长,"在线教育,工具类产品,内容社区",开发|测试|运维类,"股票期权,年底双薪,管饭！,超爱学习",运维,成都
51,成都超有爱科技有限公司,百词斩,150-500人,D轮及以上,高新区,网络运维工程师,不限,本科,8k-15k,年底双薪、六险一金、个人成长,"在线教育,工具类产品,内容社区",开发|测试|运维类,"股票期权,年底双薪,管饭！,超爱学习",运维,成都
52,广州平云信息科技有限公司,平云科技,50-150人,不需要融资,天河区,系统运维工程师,1-3年,本科,7k-10k,五险一金、周末双休、平台发展空间大,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,专项奖金,年终分红,年度旅游",运维,广州
53,深圳市蘑菇财富技术有限公司,蘑菇公司,50-150人,A轮,南山区,运维工程师,3-5年,本科,20k-30k,腾讯系 金融科技 市占**,"软件服务｜咨询,科技金融",开发|测试|运维类,"股票期权,带薪年假,岗位晋升,扁平管理",运维,深圳
54,识因智能科技（北京）有限公司,识因智能,15-50人,未融资,石景山区,高级运维工程师,1-3年,本科,20k-30k,15薪，工作氛围好,人工智能服务,开发|测试|运维类,,运维,北京
55,广州竞远安全技术股份有限公司,广州竞远,500-2000人,上市公司,天河区,大数据运维工程师,1-3年,大专,8k-12k,双休六险一金，技能培训，交通通讯补贴，年终奖,企业服务,开发|测试|运维类,"周末双休,六险一金,技能培训,交通补贴",运维,广州
56,政采云有限公司,政采云,150-500人,不需要融资,西湖区,运维开发工程师,3-5年,本科,20k-25k,发展前景好 福利待遇优,"人工智能服务,数据服务｜咨询",开发|测试|运维类,"带薪年假,绩效奖金,定期体检,弹性工作",运维,杭州
57,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,高级大数据运维工程师,3-5年,本科,30k-50k,外企氛围，蓝海市场，大牛多多，15天年假,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",运维,深圳
58,宝能汽车有限公司,宝能汽车,500-2000人,不需要融资,龙华新区,高级运维工程师,5-10年,本科,18k-36k,优厚福利,其他,开发|测试|运维类,,运维,深圳
59,广州市云景信息科技有限公司,云景科技,150-500人,未融资,南明区,运维工程师（贵州省）,1-3年,大专,4k-6k,朝九晚六，周末双休，五险一金，运维奖金,"IT技术服务｜咨询,数据服务｜咨询",开发|测试|运维类,"带薪年假,定期体检,帅哥多,年度旅游",运维,贵阳
60,广州市云景信息科技有限公司,云景科技,150-500人,未融资,禅城区,运维工程师（佛山）,1-3年,大专,4k-6k,朝九晚六，周末双休，五险一金，年底体检,"IT技术服务｜咨询,数据服务｜咨询",开发|测试|运维类,"带薪年假,定期体检,帅哥多,年度旅游",运维,佛山
61,成都欢聚堂科技有限公司,欢聚堂,150-500人,不需要融资,武侯区,运维工程师,3-5年,本科,12k-20k,六险一金，13-15薪，周末双休,居住服务,开发|测试|运维类,"领导好,五险一金,技能培训,带薪年假",运维,成都
62,沃飞长空科技（成都）有限公司,沃飞长空,150-500人,不需要融资,高新区,沃飞长空-综合管理部-服务器运维工程师-成都,3-5年,本科,10k-20k,六险一金、弹性工作、奖金丰厚、定期体检,"软件服务｜咨询,数据服务｜咨询,物联网",开发|测试|运维类,"绩效奖金,交通补助,定期体检,通讯津贴",运维,成都
63,成都思而科软件有限公司,思而科,150-500人,未融资,高新区,运维工程师（产品部门）,3-5年,本科,9k-16k,五险一金 年终奖 双休 弹性工作时间 补贴,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"带薪年假,绩效奖金,领导好,帅哥多",运维,成都
64,南京悦能智能科技有限公司,悦能智能,15-50人,未融资,官渡区,运维工程师,1-3年,大专,4k-8k,运维,"移动互联网,信息安全",开发|测试|运维类,"专项奖金,午餐补助,定期体检,通讯津贴",运维,昆明
65,华砻树脂（广州）有限公司,华砻树脂,150-500人,未融资,天河区,运维工程师,3-5年,本科,12k-18k,好,其他,开发|测试|运维类,,运维,广州
66,51JOB-上海捷依通信科技有限公司,51JOB-捷依通信,50-150人,不需要融资,嘉定区,运维工程师,3-5年,不限,8k-10k,"周末双休,五险一金,带薪年假",其他,开发|测试|运维类,,运维,上海
67,北京果壳互动科技传媒有限公司,果壳,150-500人,C轮,朝阳区,it运维工程师,1-3年,本科,10k-18k,七险一金，免费三餐，工作居住证，共有产权房,"短视频,新零售",开发|测试|运维类,"技能培训,年度旅游,岗位晋升,家庭式三餐",运维,北京
68,工匠广告传播（上海）有限公司,NORMCORE,50-150人,不需要融资,长宁区,IT运维工程师,1-3年,本科,8k-15k,发展前景,营销服务｜咨询,开发|测试|运维类,"节日礼物,技能培训,绩效奖金,年度旅游",运维,上海
69,广州平云信息科技有限公司,平云科技,50-150人,不需要融资,香洲区,运维开发工程师（珠海）,1-3年,本科,7k-12k,五险一金，13新，年终奖，周末双休,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,专项奖金,年终分红,年度旅游",运维,珠海
70,广州烁日信息科技有限公司,烁日信息,50-150人,未融资,天河区,游戏运维工程师,1-3年,大专,7k-12k,五险一金，包餐，下午茶，全勤奖，大小周,游戏,开发|测试|运维类,"定期体检,项目奖金,包午晚餐,全勤奖",运维,广州
71,51JOB-广州军信软件有限公司,51JOB-军信软件,15-50人,不需要融资,禅城区,系统运维工程师,不限,不限,6k-10k,"五险一金,餐饮补贴,年终奖金",软件开发,开发|测试|运维类,,运维,佛山
72,武汉小果科技有限公司,森果,50-150人,天使轮,东湖新技术开发区,DevOps 工程师 / 运维开发工程师,不限,本科,15k-25k,行业top，提供mac，技术大牛,IT技术服务｜咨询,开发|测试|运维类,"股票期权,弹性工作,节日礼物,领导好",运维,武汉
73,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,朝阳区,资深运维工程师,3-5年,本科,18k-23k,发展前景好，扁平化管理,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",运维,北京
74,51JOB-上海佰贝科技发展有限公司,51JOB-021-50271655,50-150人,不需要融资,浦东新区,运维工程师,不限,大专,5k-7k,"五险一金,交通补贴,餐饮补贴",其他,开发|测试|运维类,,运维,上海
75,成都飞欧比网络科技有限公司,飞欧比科技,15-50人,不需要融资,高新区,运维工程师,不限,本科,10k-20k,双休，13薪，奖金，节日红包，零食,工具类产品,开发|测试|运维类,,运维,成都
76,深圳市法本信息技术股份有限公司,法本信息,2000人以上,上市公司,罗湖区,运维开发工程师,1-3年,本科,10k-13k,银行背景，金融经验,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,,运维,深圳
77,广东明日联合医疗科技有限公司,明日联合医疗,150-500人,不需要融资,天河区,项目运维工程师,3-5年,本科,10k-20k,公司资金实力雄厚，行业资源丰富，产品前景好,在线医疗,开发|测试|运维类,"弹性工作,节日礼物,五险一金,岗位晋升",运维,广州
78,广东明日联合医疗科技有限公司,明日联合医疗,150-500人,不需要融资,天河区,云计算运维工程师,3-5年,本科,10k-20k,公司资金实力雄厚，行业资源丰富，产品前景好,在线医疗,开发|测试|运维类,"弹性工作,节日礼物,五险一金,岗位晋升",运维,广州
79,上海席昌实业有限公司,上海席昌,150-500人,未融资,黄浦区,DevOps 运维开发工程师,5-10年,本科,35k-50k,年终奖丰厚，海量数据项目,制造业,开发|测试|运维类,,运维,上海
80,成都北纬航信网络科技有限责任公司,北纬航信,15-50人,不需要融资,高新区,运维工程师,1-3年,本科,8k-13k,13薪、全额公积金、周末双休、季度绩效奖金,电商平台,开发|测试|运维类,,运维,成都
81,深圳市名竹科技有限公司,名竹科技,15-50人,不需要融资,南山区,软件运维工程师,1-3年,本科,8k-15k,做最前沿的技术，提升个人价值。,IT技术服务｜咨询,开发|测试|运维类,,运维,深圳
82,北京字节跳动科技有限公司,字节跳动,2000人以上,D轮及以上,闵行区,SRE运维工程师,3-5年,本科,20k-35k,下午茶，六险一金，团队氛围好，晋升空间大,"内容资讯,短视频",开发|测试|运维类,"扁平管理,弹性工作,就近租房补贴,六险一金",运维,上海
