,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
48,北京豆果信息技术有限公司,豆果美食,50-150人,C轮,东城区,PHP开发工程师,1-3年,本科,13k-26k,"晋升机会,大咖云集,薪资福利,周末双休",内容社区,开发|测试|运维类,"带薪年假,年底双薪,弹性工作,美女多",后端开发,北京
49,成都大淘客科技有限公司,大淘客,150-500人,不需要融资,高新区,php开发工程师,3-5年,大专,10k-15k,"年终奖，,五险一金，带薪年假，技术氛围好",电商平台,开发|测试|运维类,"午餐补助,交通补助,零食架,节日福利",后端开发,成都
50,北京小步大成科技有限公司,小步在家早教,500-2000人,B轮,朝阳区,PHP,3-5年,本科,15k-25k,年终奖+双休+六险一金+晚餐,在线教育,开发|测试|运维类,"六险一金,每月团建,年底15薪,提供丰盛晚餐",后端开发,北京
51,广州经传多赢投资咨询有限公司,经传多赢,2000人以上,不需要融资,番禺区,php开发工程师,3-5年,大专,12k-20k,扁平化管理 发展空间大 技术栈多元化,科技金融,开发|测试|运维类,"绩效奖金,年度旅游,扁平管理,技能培训",后端开发,广州
52,深圳市链上时代信息科技有限公司,链上,15-50人,未融资,宝安区,php开发工程师,1-3年,大专,13k-20k,绩效奖金 项目奖金 一年两次调薪 年终奖,科技金融,开发|测试|运维类,"绩效奖金,项目奖金,晋级调薪,年度调薪",后端开发,深圳
53,北京奥式生活科技股份有限公司,奥式生活,50-150人,未融资,朝阳区,PHP开发工程师,5-10年,本科,15k-30k,五险一金、弹性打卡、晋升空间大,"电商,医疗丨健康",开发|测试|运维类,,后端开发,北京
54,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,php工程师,1-3年,本科,14k-18k,五险一金周末双休摄影天堂13薪软性福利,内容社区,开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
55,上海冠翊软件科技有限公司,冠翊软件,150-500人,未融资,长宁区,php开发工程师,1-3年,本科,12k-14k,965 年节福利 补充商业医疗,"数据服务｜咨询,软件服务｜咨询",开发|测试|运维类,,后端开发,上海
56,北京逍遥一下科技有限公司,逍遥一下,少于15人,天使轮,朝阳区,高级php开发工程师,3-5年,本科,20k-30k,五险一金，试用期全额工资，年终奖金,工具类产品,开发|测试|运维类,"年底14薪,扁平管理,弹性工作,五险一金",后端开发,北京
57,泰康保险集团股份有限公司,泰康保险集团,2000人以上,不需要融资,海淀区,php开发工程师,不限,本科,20k-40k,500强,金融业,开发|测试|运维类,"交通补助,午餐补助,带薪年假,定期体检",后端开发,北京
58,北京瑞友科技股份有限公司,北京瑞友,2000人以上,上市公司,雁塔区,php开发工程师,3-5年,大专,9k-12k,无加班 工作氛围,人工智能服务,开发|测试|运维类,,后端开发,西安
59,深圳北纬三十度信息科技有限公司,北纬三十度,150-500人,未融资,南山区,php开发工程师,不限,大专,20k-35k,大平台 福利好 发展前景好,电商平台,开发|测试|运维类,,后端开发,深圳
60,上海建朗信息科技有限公司,建朗信息科技,150-500人,不需要融资,杨浦区,高级php开发工程师,5-10年,本科,20k-30k,职位发展空间 行业前景 领导nice,软件服务｜咨询,开发|测试|运维类,"年底双薪,绩效奖金,岗位晋升,管理规范",后端开发,上海
61,北京尖峰计算机系统有限公司武汉分公司,北京尖峰武汉分公司,50-150人,不需要融资,江夏区,PHP工程师,1-3年,本科,8k-16k,发展空间大,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",企业软件,武汉
62,车轮互联科技（上海）股份有限公司,车轮,150-500人,D轮及以上,闵行区,php开发工程师,3-5年,本科,15k-20k,氛围佳、福利好、发展空间大,工具类产品,开发|测试|运维类,"节日礼物,领导好,美女多,五险一金",后端开发,上海
63,数说新奇信息技术（上海）有限公司,一叠微书,15-50人,不需要融资,黄浦区,php开发工程师,1-3年,本科,8k-12k,五险一金 绩效奖金 员工旅游 节日福利,"电商平台,内容资讯",开发|测试|运维类,"绩效奖金,岗位晋升,年度旅游,帅哥多",后端开发,上海
64,北京花房科技有限公司,北京花房科技有限公司,500-2000人,D轮及以上,海淀区,PHP,3-5年,本科,20k-25k,五险一金，定期体检，带薪年假，扁平管理,"移动互联网,社交",开发|测试|运维类,"年底双薪,带薪年假,岗位晋升,年度旅游",后端开发,北京
65,广州市蜂擎信息科技有限公司,蜂擎科技,50-150人,未融资,白云区,php开发工程师,1-3年,大专,8k-12k,地铁口上办公，交通便利,"电商平台,营销服务｜咨询",开发|测试|运维类,"带薪年假,住房补贴,绩效奖金,节日礼物",后端开发,广州
66,广州市蜂擎信息科技有限公司,蜂擎科技,50-150人,未融资,白云区,高级php开发工程师,3-5年,大专,12k-18k,地铁口上办公，交通便利,"电商平台,营销服务｜咨询",开发|测试|运维类,"带薪年假,住房补贴,绩效奖金,节日礼物",后端开发,广州
67,中科方德软件有限公司,中科方德软件有限公司,500-2000人,不需要融资,海淀区,php开发工程师,3-5年,本科,15k-30k,发展前景好,IT技术服务｜咨询,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
68,上海友动网络科技有限公司,上海友动,15-50人,天使轮,静安区,php开发工程师,3-5年,本科,14k-20k,五险一金周末双休团建聚餐出国游下午茶,营销服务｜咨询,开发|测试|运维类,"带薪年假,绩效奖金,年度旅游,节日礼物",后端开发,上海
69,RightCapital LLC,RightCapital,50-150人,A轮,朝阳区,高级PHP开发工程师,5-10年,本科,25k-40k,外企，12天年假+12天病假，双休不加班,软件服务｜咨询,开发|测试|运维类,"不加班,双休,外企",后端开发,北京
70,深圳准食科技有限公司,准食科技,少于15人,天使轮,南山区,php开发工程师,1-3年,本科,8k-12k,创业团队，前途光明，有从0到1做项目的机会,"企业服务,消费生活",开发|测试|运维类,"扁平管理,五险一金",后端开发,深圳
71,北京易多客信息技术有限公司,麦客CRM,15-50人,不需要融资,锦江区,php开发工程师,不限,本科,14k-28k,高薪酬福利；人性化管理；舒适便捷的办公环境,"软件服务｜咨询,工具类产品",开发|测试|运维类,"弹性工作,学习氛围浓,扁平管理,领导好",后端开发,成都
72,深圳市云积分科技有限公司,云积互动,150-500人,天使轮,雁塔区,php开发工程师,3-5年,本科,12k-24k,"五险一金,周末双休,员工旅游,节日福利",营销服务｜咨询,开发|测试|运维类,"带薪年假,年轻团队,股票期权,下午茶",后端开发,西安
73,深圳市云积分科技有限公司,云积互动,150-500人,天使轮,岳麓区,php开发工程师,3-5年,本科,10k-20k,周末双休、团队年轻、主题下午茶，股权激励,营销服务｜咨询,开发|测试|运维类,"带薪年假,年轻团队,股票期权,下午茶",后端开发,长沙
74,北京致竞科技有限公司,致竞科技,15-50人,不需要融资,朝阳区,php开发工程师,3-5年,大专,15k-25k,团队nice，技术大牛,游戏,开发|测试|运维类,,后端开发,北京
75,北京伊丝莱格科技有限公司,伊丝莱格,少于15人,未融资,丰台区,php工程师,1-3年,本科,15k-20k,团队年轻化 弹性工作时间,"营销服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"领导好,扁平管理,帅哥多,弹性工作",后端开发,北京
76,上海若古信息科技有限公司,Mangatoon,150-500人,B轮,长宁区,php开发工程师,3-5年,本科,20k-40k,公司业务发展前景好，薪资福利高,影视｜动漫,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",后端开发,上海
77,北京蓝运方小网络技术有限公司,blue-dot,15-50人,不需要融资,朝阳区,php开发工程师,1-3年,大专,10k-15k,交通方便，颜值感人，办公环境好,营销服务｜咨询,开发|测试|运维类,"节日礼物,项目奖金,年终奖金,舒适办公室",后端开发,北京
78,上海若古信息科技有限公司,Mangatoon,150-500人,B轮,天河区,PHP工程师,3-5年,本科,18k-35k,发展前景大，薪资福利佳,影视｜动漫,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",后端开发,广州
79,杭州多麦电子商务股份有限公司,多麦,150-500人,上市公司,江干区,php开发工程师,1-3年,本科,7k-12k,"周末双休,餐补+交补,国内外旅游",营销服务｜咨询,开发|测试|运维类,"节日礼物,氛围好,发展好,年度旅游",后端开发,杭州
80,深圳软牛科技有限公司,软牛科技,150-500人,不需要融资,宝安区,PHP开发工程师,3-5年,本科,12k-24k,周末双休 团建旅游 氛围活跃 年终奖金,"工具类产品,软件服务｜咨询",开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",后端开发,深圳
81,博雅网络游戏开发（深圳）有限公司,博雅互动,150-500人,上市公司,南山区,php开发工程师,3-5年,本科,15k-25k,上市公司、发展空间,游戏,开发|测试|运维类,,后端开发,深圳
82,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,C轮,南山区,php开发工程师,1-3年,本科,10k-20k,发展空间大，团队氛围nice,工具类产品,开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
83,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,C轮,南山区,高级php开发工程师,5-10年,本科,20k-30k,发展前景好、上升空间大,工具类产品,开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
84,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,php开发工程师,3-5年,本科,15k-25k,平台好、学习氛围强、不加班,内容社区,开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
85,数睿科技（深圳）有限公司,数睿科技,150-500人,上市公司,福田区,高级php开发工程师,5-10年,本科,18k-25k,上市公司、高大上环境、高奖金、年轻化团队,生活服务,开发|测试|运维类,"年底双薪,绩效奖金,股票期权,五险一金",后端开发,深圳
86,北京码上赢网络科技有限公司,马上赢,50-150人,A轮,朝阳区,高级PHP开发工程师,3-5年,本科,25k-35k,阿里大牛、带薪年假、五险一金,数据服务｜咨询,开发|测试|运维类,"弹性工作,五险一金,阿里系,牛人多",后端开发,北京
87,北京蓝色光标数字传媒科技有限公司,蓝标传媒,500-2000人,不需要融资,朝阳区,php开发工程师,3-5年,本科,12k-20k,技术能力最好的广告公司,营销服务｜咨询,开发|测试|运维类,"专项奖金,带薪年假,绩效奖金,扁平管理",后端开发,北京
88,深圳市阿卡索资讯股份有限公司,阿卡索外教网,2000人以上,C轮,罗湖区,php开发工程师,1-3年,大专,8k-12k,五险一金，美女如云,在线教育,开发|测试|运维类,"带薪年假,弹性工作,美女多,领导好",后端开发,深圳
89,广州播种网络科技有限公司,播种网,50-150人,天使轮,海珠区,php工程师,1-3年,本科,8k-11k,双休、福利整体竞争力极强、六险一金,内容社区,开发|测试|运维类,"带薪年假,弹性工作,健康医疗,扁平管理",后端开发,广州
90,火眼云（北京）科技有限公司,火眼云,50-150人,A轮,朝阳区,高级php开发工程师,3-5年,本科,15k-30k,行业TOP,营销服务｜咨询,开发|测试|运维类,,后端开发,北京
91,北京彦成文化有限公司,彦成文化,15-50人,未融资,朝阳区,高级php开发工程师,3-5年,本科,20k-25k,职位稳定、五险一金、弹性工作,社交平台,开发|测试|运维类,"定期体检,带薪年假,弹性工作,五险一金",后端开发,北京
92,广州趣米网络科技有限公司,广州趣米网络,150-500人,天使轮,天河区,PHP开发工程师,1-3年,本科,8k-11k,周末双休 年度旅游 培训晋升 上班不打卡,营销服务｜咨询,开发|测试|运维类,"专项奖金,五险一金,定期体检,技能培训",后端开发,广州
93,广州盛成妈妈网络科技股份有限公司,妈妈网,500-2000人,B轮,天河区,PHP开发工程师,1-3年,本科,10k-16k,百人技术团，五险一金，年底多薪，行业领军企业,"电商平台,内容社区,内容资讯",开发|测试|运维类,"年度旅游,扁平管理,领导好,美女多",后端开发,广州
94,中创三优（北京）科技有限公司,中创三优,150-500人,不需要融资,雁塔区,php开发工程师,3-5年,本科,8k-12k,业务前景好 发展空间大,"移动互联网,数据服务",开发|测试|运维类,"年底双薪,股票期权,专项奖金,绩效奖金",后端开发,西安
95,北京新片场传媒股份有限公司,新片场,150-500人,D轮及以上,东城区,php工程师,5-10年,本科,20k-35k,技术大牛,新媒体,开发|测试|运维类,"专项奖金,节日礼物,岗位晋升,领导好",后端开发,北京
96,上海序言泽网络科技有限公司,序言泽网络,500-2000人,不需要融资,浦东新区,高级php开发工程师,3-5年,本科,15k-30k,扁平化管理 晋升机会多 美女如云,游戏 文娱丨内容,开发|测试|运维类,,后端开发,上海
97,上海二三四五网络科技有限公司,2345.com,500-2000人,上市公司,浦东新区,高级PHP开发工程师,3-5年,本科,20k-35k,上市公司 六险一金 免费早餐 免息房贷,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"鼓励内部创业,互联网百强,亿万用户,提倡男女恋爱",后端开发,上海
98,上海嗨普智能信息科技股份有限公司,Hypers,150-500人,上市公司,黄浦区,PHP开发工程师,1-3年,本科,10k-15k,技术交流分享，学习型氛围,数据服务｜咨询,开发|测试|运维类,"绩效奖金,五险一金,带薪年假,年度旅游",后端开发,上海
99,北京力拓飞远科技有限公司,测测星座,50-150人,A轮,海淀区,PHP开发工程师,3-5年,本科,16k-25k,五险一金、补助、节假日福利,工具类产品,开发|测试|运维类,"股票期权,带薪年假,专项奖金,扁平管理",后端开发,北京
100,四川仙潭酒业销售有限公司,仙潭酒业集团,500-2000人,不需要融资,高新区,php,1-3年,本科,8k-15k,周末双休 、五险一金、绩效奖金,"制造业,批发｜零售,贸易｜进出口",开发|测试|运维类,"社会保险,年终奖金,节日福利,生日礼物",后端开发,成都
101,东莞市芝麻地网络科技有限公司,芝麻地,50-150人,A轮,东莞市市辖区,PHP开发工程师,3-5年,大专,10k-20k,"周末双休,五险一金,带薪年假,技术氛围",IT技术服务｜咨询,开发|测试|运维类,"带薪年假,扁平管理,技能培训,五险一金",后端开发,东莞
102,深圳市财盈通科技有限公司,财盈通,500-2000人,不需要融资,龙岗区,php开发工程师,1-3年,本科,12k-18k,大数据、高并发、奖金多,"软件服务｜咨询,IT技术服务｜咨询,营销服务｜咨询",开发|测试|运维类,"专项奖金,绩效奖金,年终分红,定期体检",后端开发,深圳
103,深圳哈稀网络技术有限公司,哈稀网络,50-150人,B轮,宝安区,高级php开发工程师,3-5年,本科,25k-50k,前景大，奖金丰厚,区块链,开发|测试|运维类,"带薪年假,定期体检,领导好,年度旅游",后端开发,深圳
104,深圳时代区块链科技有限公司,时代区块链,50-150人,未融资,南山区,php开发工程师,1-3年,本科,8k-15k,五险一金，双休，节日福利，团建旅游等,区块链,开发|测试|运维类,"节日礼物,股票期权,扁平管理,领导好",后端开发,深圳
105,深圳市法本信息技术股份有限公司,法本信息,2000人以上,上市公司,南山区,php开发工程师,1-3年,大专,10k-15k,团队氛围好 五险一金 周末双休,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,,后端开发,深圳
106,深圳市既明科技有限公司,既明科技,15-50人,不需要融资,南山区,php开发工程师,1-3年,大专,8k-16k,"快速成长,大品牌项目,领导优秀","软件服务｜咨询,营销服务｜咨询",开发|测试|运维类,"带薪年假,交通补助,节日礼物,五险一金",后端开发,深圳
107,杭州微拍堂文化创意有限公司,微拍堂,500-2000人,A轮,西湖区,php开发工程师,3-5年,本科,15k-30k,六险一金，周末双休,电商平台,开发|测试|运维类,"岗位晋升,年度旅游,年底双薪,午餐补助",后端开发,杭州
108,北京钛氪新媒体科技有限公司,钛氪新媒体科技,50-150人,未融资,朝阳区,php开发工程师,3-5年,本科,15k-30k,团队氛围好，领导nice,"人工智能服务,软件服务｜咨询",开发|测试|运维类,,后端开发,北京
109,上海零与壹软件有限公司,零与壹软件,15-50人,不需要融资,闵行区,php开发工程师,1-3年,大专,8k-15k,周末双休、五险一金、节日福利、13薪、带薪年假,工具类产品,开发|测试|运维类,,后端开发,上海
110,上海甄游信息科技有限公司,甄游信息,50-150人,未融资,浦东新区,php开发工程师,3-5年,本科,15k-18k,双休；,游戏,开发|测试|运维类,,后端开发,上海
111,上海晓游信息科技有限公司广州分公司,晓游科技,50-150人,不需要融资,天河区,php开发工程师,1-3年,大专,10k-13k,五险一金、项目奖金、包餐，年终奖、氛围好,游戏,开发|测试|运维类,,后端开发,广州
112,北京自如生活企业管理有限公司,自如网,2000人以上,A轮,朝阳区,php开发工程师,5-10年,本科,20k-40k,六险一金 绩效奖金 年度体检 独栋办公,居住服务,开发|测试|运维类,"丰厚年薪,六险一金,健康体检,带薪年假",后端开发,北京
113,前锦网络信息技术（上海）有限公司,51JOB,2000人以上,上市公司,浦东新区,PHP开发工程师,不限,本科,10k-16k,大牛带飞 团队好 自有业务广 成长机会多,工具类产品,开发|测试|运维类,,后端开发,上海
114,上海基分文化传播有限公司,趣头条,500-2000人,上市公司,浦东新区,php开发工程师,3-5年,本科,15k-30k,大牛共事，晋升空间大,内容社区,开发|测试|运维类,"专项奖金,带薪年假,弹性工作,管理规范",后端开发,上海
115,西安华讯科技有限责任公司,Huatek,150-500人,未融资,高新技术产业开发区,php开发工程师,不限,不限,10k-20k,"双休,五险一金,年假,公司旅游","电商平台,数据服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,后端开发,西安
116,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,C轮,南山区,php开发工程师,1-3年,本科,10k-20k,年轻团队、氛围好、开发独立项目,工具类产品,开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
117,广州庚申电子科技有限公司,庚申电子,50-150人,未融资,天河区,php开发工程师,1-3年,本科,15k-18k,团队精神，更推崇快乐的工作氛围。,"硬件,软件开发",开发|测试|运维类,,后端开发,广州
118,广州庚申电子科技有限公司,庚申电子,50-150人,未融资,天河区,php工程师,1-3年,本科,15k-18k,团队精神，更推崇快乐的工作氛围。,"硬件,软件开发",开发|测试|运维类,,后端开发,广州
119,北京好赞移动科技有限公司,nice,150-500人,C轮,朝阳区,高级php开发工程师,3-5年,本科,20k-40k,公司发展前景好、团队氛围nice,电商平台,开发|测试|运维类,"股票期权,年底双薪,绩效奖金,五险一金",后端开发,北京
120,广州撒米信息科技有限公司,撒米,150-500人,未融资,海珠区,php开发工程师,1-3年,大专,8k-12k,"自由打卡,气氛融洽",电商平台,开发|测试|运维类,,后端开发,广州
121,广东万丈金数信息技术股份有限公司,万丈金数,150-500人,B轮,天河区,php开发工程师,3-5年,本科,15k-25k,五险一金 周末双休 车补餐补 年度体检,数据服务｜咨询,开发|测试|运维类,"节日礼物,带薪年假,餐补,岗位晋升",后端开发,广州
122,上海萌果信息科技有限公司,萌果科技,50-150人,未融资,徐汇区,php工程师,3-5年,本科,10k-15k,"扁平化管理,领导好,五险一金,弹性工作",游戏,开发|测试|运维类,"年底双薪,绩效奖金,五险一金,带薪年假",后端开发,上海
123,深圳市智能制造软件开发有限公司,深圳市智能制造软件开发有限公司,150-500人,C轮,南山区,php开发工程师,3-5年,本科,10k-20k,大平台,软件服务｜咨询,开发|测试|运维类,"年底双薪,带薪年假,绩效奖金,定期体检",后端开发,深圳
124,深圳软牛科技有限公司,软牛科技,150-500人,不需要融资,宝安区,PHP开发工程师,3-5年,本科,12k-20k,六险一金 周末双休 年终奖金 团建旅游,"工具类产品,软件服务｜咨询",开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",后端开发,深圳
125,深圳市有伴科技有限公司,有伴科技,150-500人,B轮,南山区,php开发工程师,3-5年,本科,15k-25k,IP品牌 过亿用户 有爱团队 发展空间,在线教育,开发|测试|运维类,"股票期权,年底双薪,五险一金,带薪年假",后端开发,深圳
126,深圳市有伴科技有限公司,有伴科技,150-500人,B轮,南山区,PHP开发工程师,1-3年,本科,10k-20k,IP品牌 过亿用户 有爱团队 发展空间,在线教育,开发|测试|运维类,"股票期权,年底双薪,五险一金,带薪年假",后端开发,深圳
127,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,南山区,php开发工程师,1-3年,本科,12k-14k,免费班车，免费早餐，夜宵卷，加班费,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",后端开发,深圳
128,北京萌宝教育科技有限公司,萌宝教育,150-500人,不需要融资,雁塔区,php开发工程师,3-5年,本科,12k-20k,五险一金 双休 试用期100%全额 年假8天,在线教育,开发|测试|运维类,"年底双薪,带薪年假,定期体检,专项奖金",后端开发,西安
129,上海传琦实业有限公司,壹品仓,150-500人,未融资,闵行区,php开发工程师,3-5年,本科,15k-25k,技术成长快,新零售,开发|测试|运维类,"带薪年假,绩效奖金,管理规范,美女多",后端开发,上海
130,广州天游网络科技有限公司,广州天游,150-500人,不需要融资,海珠区,PHP工程师,1-3年,本科,8k-12k,双休 包餐 地铁周边 氛围好 奖金丰厚,游戏,开发|测试|运维类,"年底双薪,绩效奖金,周末双休,包餐",后端开发,广州
131,广州闪游网络科技有限公司,广州闪游,15-50人,未融资,海珠区,php开发工程师,1-3年,本科,10k-15k,奖金 分红,游戏,开发|测试|运维类,"午餐补助,绩效奖金,定期体检,五险一金",后端开发,广州
132,常相伴（武汉）科技有限公司,伴伴,500-2000人,不需要融资,洪山区,高级php开发工程师,3-5年,大专,20k-40k,时间自由，工作环境好，发展空间大,社交平台,开发|测试|运维类,"午餐补助,弹性工作,扁平管理,带薪年假",后端开发,武汉
133,广东快乐种子科技有限公司,快乐种子,2000人以上,B轮,徐汇区,高级PHP开发工程师,5-10年,大专,18k-30k,公司稳定 交通便利 强度一般,在线教育,开发|测试|运维类,"专项奖金,股票期权,绩效奖金,带薪年假",后端开发,上海
134,广东快乐种子科技有限公司,快乐种子,2000人以上,B轮,徐汇区,PHP开发工程师,3-5年,大专,13k-20k,发展空间大,在线教育,开发|测试|运维类,"专项奖金,股票期权,绩效奖金,带薪年假",后端开发,上海
135,深圳市蛋壳创意科技有限公司,蛋壳创意科技,50-150人,未融资,龙岗区,php开发工程师,3-5年,大专,8k-15k,"五险一金,带薪休假,朝九晚六,季度提薪",软件服务｜咨询,开发|测试|运维类,,后端开发,深圳
136,广州美滴滴信息科技有限公司,美滴滴,50-150人,未融资,越秀区,php开发工程师,3-5年,大专,11k-15k,五险一金、双休、年终奖、年度旅游、节假日福利,"消费生活,其他",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",后端开发,广州
137,北京兰亭高创科技有限公司,ezbuy,500-2000人,上市公司,高新区,php开发工程师,3-5年,本科,12k-16k,平台稳定 领导nice 工作氛围融洽,电商平台,开发|测试|运维类,"技术前沿,股票期权,外企,公司稳定",后端开发,成都
138,广州爱拍网络科技有限公司,爱拍科技,150-500人,D轮及以上,天河区,PHP开发工程师,1-3年,本科,8k-16k,团队气氛佳 发展前景好,"社交平台,音频｜视频媒体,MCN｜直播平台",开发|测试|运维类,"团队牛掰,企业文化温馨,绩效奖金丰厚,内部孵化项目",后端开发,广州
139,广东印萌科技有限公司,印萌,50-150人,天使轮,番禺区,高级php开发工程师,5-10年,本科,18k-22k,发展前景好,工具类产品,开发|测试|运维类,"带薪年假,股票期权,扁平管理,年度旅游",后端开发,广州
140,虎特信息科技（上海）有限公司,虎特信息北京办事处,15-50人,天使轮,高新区,PHP,3-5年,本科,8k-14k,带薪年假、核心项目、五险一金、弹性工时双休,"信息安全,移动互联网",开发|测试|运维类,"带薪年假,不打卡,五险一金,定期体检",后端开发,成都
141,中联畅想（深圳）网络科技有限公司,TOPFUN,50-150人,上市公司,南山区,php开发工程师,1-3年,本科,10k-18k,灵活调薪 上升空间,游戏,开发|测试|运维类,"带薪年假,每天下午茶,生日会,扁平管理",后端开发,深圳
142,成都纽博科技有限公司,纽博科技,15-50人,不需要融资,武侯区,PHP开发工程师,3-5年,大专,10k-15k,周末双休、带薪年假、节假日福利、五险一金,移动互联网,开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",后端开发,成都
143,上海瑛太莱信息科技有限公司,瑛太莱,500-2000人,不需要融资,长宁区,php开发工程师,1-3年,本科,15k-25k,年底双薪 年度体检 年度旅游 下午茶,电商平台,开发|测试|运维类,"带薪年假,年底双薪,年度旅游,弹性工作",后端开发,上海
144,北京维卓网络科技有限公司,维卓网络,150-500人,未融资,南山区,php开发工程师,1-3年,本科,10k-16k,公司发展前景大 团队实力雄厚,营销服务｜咨询,开发|测试|运维类,"绩效奖金,年终分红,带薪年假,专项奖金",后端开发,深圳
145,广州细刻网络科技有限公司,细刻科技,500-2000人,A轮,高新技术产业开发区,php开发工程师,3-5年,本科,15k-20k,五险一金 晋升机制 带薪年假 多次调薪,电商平台,开发|测试|运维类,,后端开发,西安
146,杭州悦玩网络科技有限公司,悦玩网络,150-500人,不需要融资,余杭区,php开发工程师,3-5年,本科,12k-15k,16薪；员工食堂；下午茶；,游戏,开发|测试|运维类,"带薪年假,节日礼物,年度旅游,弹性工作",后端开发,杭州
147,成都天府星空网络科技有限公司,天府星空集团,500-2000人,不需要融资,高新区,php开发工程师,1-3年,本科,8k-15k,团队实力强，发展前景佳,电商平台,开发|测试|运维类,"技能培训,带薪年假,绩效奖金,年终分红",后端开发,成都
148,深圳市百橡电子商务有限公司,百橡,15-50人,不需要融资,宝安区,php开发工程师,1-3年,本科,10k-15k,双休 五险一金 奖金多 贡献者收益 基金分红,消费生活,开发|测试|运维类,"年终分红,定期体检,年度旅游,带薪年假",后端开发,深圳
149,成都欢聚堂科技有限公司,欢聚堂,150-500人,不需要融资,武侯区,高级PHP开发工程师,3-5年,本科,15k-25k,六险一金，13-15薪，周末双休,居住服务,开发|测试|运维类,"领导好,五险一金,技能培训,带薪年假",后端开发,成都
150,深圳市易佰网络科技有限公司,易佰网络科技,2000人以上,B轮,龙岗区,php开发工程师,3-5年,大专,13k-17k,自研项目 团队成熟 平台机遇,"电商平台,IT技术服务｜咨询",开发|测试|运维类,"绩效奖金,领导好,美女多,扁平管理",后端开发,深圳
151,讯康信息技术（深圳）有限公司,讯康,150-500人,C轮,南山区,高级PHP开发工程师,3-5年,本科,15k-30k,"项目前景好,发展空间大,待遇高,福利好",移动互联网,开发|测试|运维类,"交通补助,午餐补助,带薪年假,年终分红",后端开发,深圳
152,深圳高灯计算机科技有限公司,高灯科技,500-2000人,B轮,南山区,php开发工程师,5-10年,本科,15k-25k,腾讯系,"软件服务｜咨询,工具类产品",开发|测试|运维类,"定期体检,双休,地铁口,年底双薪",后端开发,深圳
153,太平保险经纪有限公司深圳分公司,太平保险经纪,15-50人,不需要融资,南山区,PHP工程师,1-3年,本科,12k-18k,央企背书,金融业,开发|测试|运维类,,后端开发,深圳
154,广州萌啦信息科技有限公司,萌啦信息,50-150人,未融资,黄埔区,php开发工程师,3-5年,大专,7k-13k,高薪诚聘,"数据服务,软件开发",开发|测试|运维类,"五险一金,加班补助,全勤奖,餐补",后端开发,广州
155,广州哇嘎文化传媒有限公司,哇嘎互娱,15-50人,不需要融资,天河区,php开发工程师,1-3年,大专,8k-15k,五险一金 扁平化团队 下午茶 生日福利,新媒体,开发|测试|运维类,,后端开发,广州
156,盛世创富保险经纪有限公司广州分公司,盛世创富保险,150-500人,不需要融资,海珠区,PHP开发工程师,3-5年,大专,10k-20k,周末双休，包午餐和晚餐,金融业,开发|测试|运维类,"绩效奖金,带薪年假,扁平管理,年底双薪",后端开发,广州
157,北京艾数达科技有限公司,艾数达科技,15-50人,天使轮,朝阳区,php开发工程师,1-3年,本科,6k-10k,一个具有活力的创业公司来一起干吧,"移动互联网,数据服务",开发|测试|运维类,"股票期权,带薪年假,绩效奖金,岗位晋升",后端开发,北京
158,厦门美柚股份有限公司,美柚,500-2000人,D轮及以上,思明区,php开发工程师,3-5年,本科,10k-20k,绩效奖金、免费班车,内容社区,开发|测试|运维类,"绩效奖金,股票期权,年底双薪,专项奖金",后端开发,厦门
159,上海分尚网络科技有限公司,FlowerPlus,500-2000人,C轮,嘉定区,php开发工程师,3-5年,本科,15k-20k,学习型团队 电商系统全面,电商平台,开发|测试|运维类,"鲜花订阅,简单高效,行业颠覆,迅速发展",后端开发,上海
